SUBJECT,GAME,AF3_Delta_Power,AF3_Theta_Power,AF3_Alpha_Power,AF3_Beta_Power,AF4_Delta_Power,AF4_Theta_Power,AF4_Alpha_Power,AF4_Beta_Power,F3_Delta_Power,F3_Theta_Power,F3_Alpha_Power,F3_Beta_Power,F4_Delta_Power,F4_Theta_Power,F4_Alpha_Power,F4_Beta_Power,F7_Delta_Power,F7_Theta_Power,F7_Alpha_Power,F7_Beta_Power,F8_Delta_Power,F8_Theta_Power,F8_Alpha_Power,F8_Beta_Power,FC5_Delta_Power,FC5_Theta_Power,FC5_Alpha_Power,FC5_Beta_Power,FC6_Delta_Power,FC6_Theta_Power,FC6_Alpha_Power,FC6_Beta_Power,O1_Delta_Power,O1_Theta_Power,O1_Alpha_Power,O1_Beta_Power,O2_Delta_Power,O2_Theta_Power,O2_Alpha_Power,O2_Beta_Power,P7_Delta_Power,P7_Theta_Power,P7_Alpha_Power,P7_Beta_Power,P8_Delta_Power,P8_Theta_Power,P8_Alpha_Power,P8_Beta_Power,T7_Delta_Power,T7_Theta_Power,T7_Alpha_Power,T7_Beta_Power,T8_Delta_Power,T8_Theta_Power,T8_Alpha_Power,T8_Beta_Power
20,2,0.4807097285607199,0.18099502909857412,0.09524561071558599,0.15172831901080203,0.7062458244401972,0.11055880188660938,0.04468385566513162,0.05408179110153126,0.49061075029483214,0.00854726376127838,0.002756227235024024,0.005019141047539661,0.3795021285583886,0.17378449013752315,0.12269168459536393,0.22424091149406278,0.5773519574413657,0.08634008612144245,0.05154648839000528,0.09489435007987276,0.32085914229097245,0.03551157390520533,0.017201156528480435,0.020242942044142856,0.4205688042990701,0.1086221776189136,0.08522218700323841,0.1920717982388161,0.5437487041313813,0.05481012015588191,0.03985855588578567,0.11257810228021449,0.6217412569139151,0.21702950190478731,0.05624275490157322,0.08172396005365709,0.353499100334012,0.14209809621997838,0.1774785408281578,0.2515813962555741,0.30721254264233844,0.15872638283563034,0.16142846404784397,0.3007273720292175,0.34681202169718034,0.08228334626968885,0.09295137691716031,0.14911401700727334,0.4950643860038871,0.05233970065324063,0.03945318762882611,0.10531511594876086,0.8032499157275358,0.049096557939985935,0.018368703783038186,0.023325259536910784
20,3,0.5164216283549388,0.060662270032122,0.03261712258168081,0.045477771801161575,0.5440518635593152,0.053042182583078946,0.02346642396269085,0.030020871085007818,0.40011973357728675,0.018049713239875725,0.009501630039423108,0.015272076114106125,0.4247452349838007,0.04717550809342898,0.02802941890204606,0.04994833850901001,0.6178337425071713,0.06997193303102296,0.03289552129663095,0.03773970662726822,0.45679752844039495,0.042390766451366794,0.016908549999144137,0.01784101237853151,0.5041228264470162,0.02493200470919573,0.012095803400022356,0.016569387273532767,0.5203025563755045,0.05453379249423793,0.03150815475676749,0.05650257382538815,0.5260356138315734,0.03374067372921519,0.00749917178376281,0.009333808441992662,0.6155469435711021,0.0952564108270861,0.056103131754420575,0.08008984902053068,0.4234386614987407,0.04010022349979345,0.02422218124448641,0.03386935285197499,0.4729294343323316,0.04435938812710833,0.028992249543322305,0.042937017467853916,0.41511938786598496,0.014673690733243629,0.009180595758245657,0.014077259871079316,0.6795030232783079,0.036390300922672314,0.019066700912987223,0.0222677633724326
20,4,0.5257347862351268,0.03666492485461145,0.017178711354967444,0.023591212399338972,0.5279217067150569,0.06690827876893929,0.04082548754479908,0.05120091204869941,0.36298912428553315,0.0172639252140257,0.008750741016324667,0.01358082021014557,0.3560637753407596,0.04693670824404223,0.029692242181139666,0.05601138221497895,0.5955636939122885,0.06575774693217848,0.036097339288982566,0.05217804432223616,0.36798714627884266,0.0455684333591195,0.026718777514849593,0.03234645219329533,0.4170996996346085,0.022977068868282692,0.01344691222127848,0.01916490562827515,0.4322438290437958,0.029077876975437136,0.015997511832444685,0.030830520805304164,0.3999992881775431,0.03820538506084037,0.011066415289715982,0.013541214796075831,0.45362202626389836,0.08349746679666738,0.08963765057876333,0.1171491769620967,0.35149142913110165,0.0473468371686397,0.03617217695665615,0.059558611184692564,0.4736858776468501,0.07477735304983588,0.07266916522826977,0.09982623205343641,0.2637769079585438,0.016591148346780688,0.011828733753884857,0.023464447527888507,0.5684009941814808,0.060934700431402686,0.038075302992833716,0.05584487039350175
21,1,0.5080084333361394,0.13283729046950202,0.07945668408717008,0.07240636453308713,0.5292973496254312,0.06591617184042961,0.028419824720289068,0.041616513114438466,0.3846325951188547,0.017951207051461,0.009569944718007348,0.014159832720995427,0.37699149017314426,0.04359533999442282,0.014551187379702034,0.021211711962554707,0.6801078149111681,0.11169513661703338,0.034223242944557496,0.044292769983450345,0.7307025857824908,0.14573071628097437,0.02096803310191658,0.023768800944964197,0.49682453902222945,0.10262587808083203,0.06290025876647481,0.09484429015244945,0.7323779628941434,0.1098009582953647,0.022987162399453174,0.024179613750225648,0.3759152805483236,0.03196829073365314,0.02040966029139756,0.02067696096242575,0.4383590835674448,0.05734009064909735,0.03406843198070681,0.04428452091656038,0.3703368540823109,0.024654961610949745,0.015213523860812803,0.01280403775094276,0.35997706370053684,0.09432516894089431,0.07878233678429102,0.08211608448956029,0.3423517849594656,0.04366578705782695,0.03584099695154937,0.0459141640169812,0.336682382120236,0.04277837143099924,0.03626610254962141,0.03054569471728258
21,2,0.4790008408220726,0.16997017097686798,0.12381014164334721,0.08527862613061082,0.4111606597518055,0.12405743023440854,0.09059082621363118,0.1237155832405829,0.41778136646590036,0.02328243076413728,0.014005045931687186,0.018361952961401577,0.3598104469603914,0.02833470762922177,0.01747985053734503,0.020327787860518594,0.5526935576275536,0.13672020414448466,0.07650857684024248,0.10060939223859236,0.7032882565846859,0.13980319522066725,0.03345248576977808,0.03519607182563422,0.47685094179533516,0.06870462274565836,0.049833137717981056,0.07001809460512157,0.7701972169221705,0.11202154838779176,0.02501478789296103,0.02181136549030583,0.36142721644424625,0.021512858472935367,0.019528284813945727,0.014248511958969971,0.4193805501231354,0.10593173724804131,0.1059498217702995,0.10191442093321332,0.4260110991635087,0.042559358581717506,0.03333599188133882,0.022450847789617267,0.3739172423663857,0.09297012979944314,0.11981363533137919,0.08868897376236409,0.4148827821576491,0.04776629739214929,0.04420231859704728,0.03843715407897141,0.3635994335308267,0.05526013311537548,0.06227456327604211,0.0347854092263573
21,3,0.5340271482839485,0.1540988277963455,0.14125771159538925,0.09417968566439111,0.4515385582364397,0.11873435199710167,0.11004093648498707,0.14104241226388803,0.3979957065183514,0.01631578908164447,0.011555466981440629,0.01350799192537256,0.4182832800538317,0.02880453185090736,0.02467306232236491,0.024170116170375726,0.5330633813701661,0.09832144258060886,0.08729755324690255,0.0981336093241543,0.3269495919456816,0.047646109403500975,0.025425942463332248,0.028569565788709114,0.43878908279379464,0.08876036058091802,0.09896766337050698,0.11759546489296899,0.7455190061559549,0.1169791710881774,0.04419356356827253,0.03609008646999974,0.33102630772117914,0.0479905691584741,0.07496021873300973,0.039930952088987406,0.375949569523991,0.11187244399346863,0.19564326639435423,0.1366720959868914,0.43795833294519704,0.09401421071276021,0.12271071030269338,0.07069678565708398,0.373876450359159,0.11279060486220799,0.17496832455930725,0.11623251612184166,0.4045470201871556,0.08750865219806578,0.09637415096965037,0.06426038673899481,0.3675350849591219,0.10248460471941157,0.15480058950528486,0.08760512346370594
21,4,0.36310785893369707,0.20708155575903264,0.14787648110060636,0.11886650103960401,0.3480920818652784,0.07508796449197078,0.06231319832564916,0.10085581948873314,0.2876641655919155,0.01046204172684752,0.0072924535226354305,0.010037816530194787,0.2727485419959821,0.16887327616910303,0.1692846238594909,0.16779888749919597,0.39130200127112913,0.15662336068255722,0.14609879536842413,0.2036150383454409,0.4073992862761111,0.041977089029484174,0.022076655146534382,0.029248246799244586,0.4654481544479798,0.10122620469246661,0.09384540288664747,0.13123808671642645,0.7633016346737709,0.11480948114710447,0.04090753821611143,0.04312555391189361,0.24671311782302383,0.182420012001268,0.22966046183467248,0.22105578750108462,0.22464713875185843,0.15982534549848612,0.23862541468264012,0.26767232914289696,0.24734644226304897,0.1848974352621421,0.22952694717520955,0.2170172395819036,0.3754408106531962,0.05005425580449136,0.06962986275088279,0.07567780531055784,0.5411338803652358,0.10962940704004721,0.1177415276934962,0.11677596119549366,0.38534397418496125,0.10985949151898328,0.14925165510679303,0.11057164952968945
22,1,0.42063829034982725,0.05242361480512852,0.04100297769700049,0.05346831584573174,0.5004448703930441,0.10946755221483485,0.08678821708341815,0.07771391941468703,0.31554826053625623,0.028753145556113552,0.024057256658187382,0.04155025555536972,0.4786369412321203,0.033752206057591744,0.024425630724655412,0.042976241999885645,0.4947605893721863,0.07924319669258298,0.06128858862716677,0.1083759868976012,0.42627395882915253,0.0477188548595105,0.030855829623870745,0.03964066455559877,0.37856633196133843,0.05708086959796945,0.05085631810023335,0.1063867909965635,0.4147680733606447,0.04473143841042443,0.022155988082814736,0.035912478681425414,0.4063269692851208,0.06941327883186385,0.0691410364899552,0.09063578373139786,0.4715090836153555,0.03862028902537866,0.05009097490399779,0.03003360137483245,0.3575634406749201,0.06117159342678768,0.05591709226555196,0.06477783306770271,0.40533811538246867,0.04194096961925364,0.049695248444954536,0.045725775330370685,0.4920939959494012,0.044177260867203215,0.026947879398674712,0.032709803423980416,0.785796868326124,0.08305598918690742,0.017292425029395618,0.01728347703777223
22,2,0.5131636429302924,0.10219616423407935,0.05538025886418626,0.06465214321142883,0.5217263334040525,0.12289934937880058,0.07459933113593573,0.06964526957875725,0.36464525305443135,0.04330434937123863,0.036384585451937596,0.051042003732286095,0.4033194959327373,0.04380281171593783,0.031244192388493186,0.059261467312227624,0.47874085199738214,0.06687716543480422,0.04540584630238663,0.0852759054635576,0.45033977507135736,0.0349424977164792,0.01957318321301502,0.02749298192402915,0.44542411647508307,0.07556965826389844,0.0636057942194193,0.14425275825447048,0.39744245531412886,0.03868782240241222,0.020230637906463265,0.04039659918462354,0.3739968497388205,0.0574497111914273,0.04971533461076904,0.06497530624885167,0.6380955986472688,0.03222416162943889,0.029996714189746927,0.01278215760138681,0.4760064689225534,0.10336331925524658,0.07733974374849928,0.09044826756975038,0.452272503763496,0.07151291629008259,0.07746982194762121,0.05239061464210079,0.517313982072884,0.07828231817991582,0.045615773664807714,0.0679828649672058,0.6490608204584616,0.08104137918277839,0.020399188334337966,0.023632156975403183
22,3,0.5707661972383049,0.06343437945018729,0.03870642563334122,0.03530933993792168,0.5780348756687737,0.09794612548447987,0.06522995708907345,0.049901437646661176,0.31598856618362947,0.032284715813332386,0.029157527217319693,0.03221644739189981,0.38540863561606664,0.045871459777628784,0.03475110289862904,0.055246181607398526,0.5093984275882885,0.11573098720633071,0.08121573372341274,0.11404949039526611,0.5164632863545203,0.06248624086740576,0.038430704241944245,0.03777149276111734,0.41699031953628646,0.05023121747132281,0.04944566014714298,0.08573505245186211,0.4423768066580226,0.06120660997649956,0.03961640240138245,0.06296227716077685,0.33474899911478784,0.050437290847254276,0.05095444377632814,0.056511250659989895,0.4945013939777598,0.0587127665519744,0.09468761240103572,0.04509708910952338,0.4719540177192419,0.09477729401249368,0.07402144754925587,0.07118417259212037,0.46698292842152567,0.09264340747014019,0.10583701178330915,0.07694901641977886,0.5362274058164196,0.07186444270404001,0.0452486070793147,0.05392299026909783,0.6964791505744512,0.11828067237335395,0.04174049675084166,0.042242287404028654
22,4,0.629140759265453,0.056934167666479,0.03996565737512993,0.02693454607304658,0.462491093909535,0.10655770344411572,0.09683499714160958,0.061341781373409204,0.3225066511337525,0.062086335925652984,0.08290925343587391,0.06347193032553702,0.42767921163292555,0.06799935355769286,0.06571637183670363,0.09679269855561005,0.40772562141145974,0.0836370714084339,0.09053018833523685,0.08462732466612316,0.4009100762698229,0.06678705642419634,0.05773297871326855,0.04973519276528834,0.31436531524408057,0.07622738858962794,0.08337611420435477,0.14074420845609872,0.4189287424248684,0.08790530169887564,0.06875104177323972,0.13302039665617058,0.3240582457150706,0.07826829929873828,0.09044051380600068,0.09351565838257661,0.44963488341740937,0.04589819882831574,0.08966912175544839,0.038971743659995055,0.34163331170008937,0.0645880523210614,0.06551757428928948,0.05063182988654694,0.288306848562704,0.07023173994052373,0.07732806464744003,0.043147951979566834,0.5957179887010652,0.08387113168840943,0.0508839895590701,0.0679046482875419,0.5608225065471292,0.07315171279256988,0.026789127245236813,0.031261179244465996
23,1,0.511779703802034,0.017872100462997302,0.006860035626386313,0.006893941866804112,0.576719958700209,0.018982324126726714,0.0074784082550232505,0.008394680065468504,0.5708135499647238,0.046837914443159066,0.0309258785392452,0.039525571264432895,0.6165402165525125,0.07015564669239299,0.03829808753966185,0.08790639465051323,0.6012739573020419,0.036340176318394785,0.018063274279330455,0.02149275310867379,0.46673583254167433,0.038311264295207745,0.01938056708441221,0.024785994821692303,0.5513244588990663,0.02732260723623351,0.014344225020140397,0.023991371249452907,0.5774272474857309,0.04388780068229538,0.02603732382540495,0.05207854488960357,0.6002512902577222,0.05725491618671376,0.06149780718114953,0.08856482737172956,0.420054411312569,0.024420346726395255,0.033365345069114025,0.03346942664003305,0.6066720287247771,0.05343723857266376,0.04016906898762948,0.06812645775705795,0.6052445967334982,0.043195554604223016,0.052617211906221845,0.07364262869520488,0.5105294866181251,0.04346526172013743,0.03241770375238491,0.12418569486402294,0.6039895769111389,0.07275699963352972,0.04268275877671288,0.09303466674649695
23,2,0.5407452106794269,0.02120571439625764,0.007931521408955172,0.007033684334487356,0.5300625030505357,0.027858794508003607,0.009522437825945248,0.010220928034986008,0.5696444349237872,0.02474201380436243,0.016759152791761173,0.0220124873168061,0.5787648059865996,0.07592706551877815,0.05458563787828948,0.11073082656433719,0.5464812939617967,0.03467543632681127,0.016541391759204636,0.01908278423907645,0.6456386979755063,0.047570245114091844,0.0235317474516793,0.03368814006434229,0.6264979875489882,0.029015227076699047,0.01749169701512855,0.029208733646192687,0.5289092466951834,0.02325647571636511,0.017392331271034893,0.03567559897869007,0.6602626706311114,0.04758941796397453,0.06667944015659424,0.0822783768295409,0.38892772923334934,0.03548772346207093,0.07229174132940079,0.06263261500444108,0.6621474308061217,0.05237799584985763,0.05260174022830224,0.07888655342953144,0.5817112748228487,0.05283433288495945,0.08500445439106563,0.08665130241788553,0.657806680323892,0.04747123390593573,0.033389989927856197,0.08643624714493167,0.6655012324015103,0.05389532701167937,0.033353612234719276,0.07858381596500696
23,3,0.7955599072387777,0.05892757399399922,0.01982626818293427,0.02122898868009856,0.7615568768240784,0.07486389906802497,0.030213280329944824,0.03539141854648375,0.4880868363838265,0.12709979160183013,0.08763860442448083,0.11477778445760703,0.4448441654886498,0.19358488798457746,0.050664837984646535,0.13486717748050925,0.7218682027257391,0.09739738603573889,0.03944279437489454,0.04961979878811133,0.6912801328630692,0.09617556939992208,0.04400379510520617,0.059713170566071824,0.531500665368774,0.0889379134917783,0.05894794689226732,0.10176947773843481,0.5634567379106616,0.09024753327358254,0.06287646645105974,0.14126505109262982,0.4333301905235843,0.14168684573927232,0.10909243805312187,0.17267950136197502,0.43526650093238256,0.05385870026272103,0.10605793986342892,0.0836985427083607,0.43231665337229785,0.1573103387484541,0.09575962737825916,0.1655279995282169,0.39182670374682016,0.13965881680171827,0.16192199230016122,0.16212695749448108,0.4968155953906162,0.06690491579836746,0.042019403773570586,0.16377482477150268,0.4914620736387121,0.11116274304241203,0.0803239494600468,0.19497742028538861
23,4,0.6187574778623263,0.049922648777313054,0.024545415946251824,0.02562646963980434,0.404102030284783,0.03249712850106854,0.017610742607838587,0.022079936230223432,0.4538641438296211,0.051620466077713166,0.04002856957706556,0.05793326932526252,0.3113069098195139,0.16635177292553716,0.08305662807757591,0.21827277477895546,0.7096762790881643,0.0579579665518908,0.029946509396362855,0.03729018189426887,0.5309370220587506,0.07124190264933641,0.04487808029915835,0.07153153198436668,0.6591485878361775,0.03975697620225788,0.024494006076417742,0.04595209586117752,0.6106852677401221,0.07287107242208321,0.05499158127101758,0.13214125550360098,0.37263159125286993,0.10875738549583701,0.1251552297418849,0.19254069604895882,0.28518839882214125,0.08810517456293773,0.16753000739743257,0.17056985627268273,0.3209057771476481,0.11935313385055625,0.13338006041108155,0.23219608804694072,0.4241008962814483,0.09779170368358085,0.13918954885576656,0.13701839125730828,0.647860430432184,0.06110827222853704,0.034638291259889195,0.08118322886224949,0.3566924207497449,0.07460187848487748,0.0656720454596875,0.20188001563733826
24,1,0.5064743745111926,0.17335551202356297,0.09847937511486077,0.1688052469597202,0.598363803936641,0.14882507013419188,0.07844612118059081,0.10625316095499973,0.3037595633904793,0.1642913793278566,0.136132989020271,0.31043209161105356,0.2802324273517872,0.09821134469916787,0.20416822345807745,0.30085129349272915,0.4222636816586887,0.06392245124058202,0.046554943957064616,0.046412993903450536,0.6093233620173696,0.07715643336887212,0.03995157622128348,0.07646109839327547,0.39694847798616767,0.13806814803309617,0.10969153288273843,0.2378683743470034,0.5251128293991375,0.03629338561108978,0.029887733156978662,0.10528345576691425,0.40514651701801524,0.16884667926317615,0.1201127082216744,0.2185185547866984,0.3989100804657612,0.1361991841621094,0.1396302006051208,0.21635122884484811,0.3403096261732129,0.16100780952933966,0.13496728862582358,0.29089834611843524,0.4013038464004377,0.12273223376670041,0.1677959802242102,0.2257026383660653,0.5048980497218074,0.09701758718291872,0.08344889975320674,0.19912951470597443,0.2934167937323678,0.09738066692655845,0.09561137196546621,0.39967351534481876
24,2,0.6040147727263265,0.1260738520995686,0.042625744114571845,0.06510105818111478,0.7296706097741563,0.12493441084610238,0.04560881727847966,0.05563395685793447,0.4629731364192261,0.15855026005368056,0.09608015358485214,0.16241856370334035,0.5895662516100395,0.11484366737279011,0.08882269972078252,0.1286325531456607,0.6092636139989585,0.05089648547450784,0.02579122755695311,0.028142595371453562,0.6075286587808371,0.04301324198829981,0.01767456352409778,0.024110393397765606,0.2973518861278221,0.012736500582967165,0.007206410501333236,0.01615824058518783,0.39729634668480257,0.0084452435236218,0.004594771856734609,0.010364241348152515,0.4861301409342445,0.15225274494057386,0.10963031704617396,0.20326362877141302,0.5249795051706035,0.11943365962397012,0.11177171756819634,0.13925750831578024,0.42084057740692304,0.1492707860222087,0.1100308922739374,0.1632473843986712,0.41174534534301693,0.1434766907650475,0.16224181654597192,0.20353562610194742,0.5886376760568017,0.11583718871607786,0.07627687795004305,0.14650944233438484,0.439177649751576,0.09849260634378319,0.07235001268187226,0.2956804999454658
24,3,0.6113477023673863,0.07851008623608505,0.03314410786976894,0.058982737506731164,0.6610552280107511,0.12813620170156714,0.05941079832678771,0.07651555394400081,0.3074399624233244,0.12733265966495227,0.09967709883361647,0.22004503977541418,0.2601325064347714,0.12809241885919326,0.17543176150185924,0.3097522054110044,0.6652487857174328,0.07922492024353447,0.046083358196647696,0.05036671990134313,0.6473894131856087,0.061606808254915726,0.0274326338760228,0.03383745999772213,0.41862940737587334,0.00763582282453761,0.004525912195572406,0.013516477766567383,0.5374656502612808,0.011961175313500378,0.0067693928099906535,0.018097328622214005,0.32818719207540553,0.17138930564132232,0.12436965054649705,0.2814873217536415,0.3756404365397879,0.14705132916525396,0.15699193136435047,0.21675554826165377,0.3230453559528672,0.18381079746661194,0.1501386582526522,0.26055751266464944,0.3017978702525967,0.15850227820044965,0.21049935195688504,0.24596426513646977,0.6237930441854882,0.09515231077359373,0.05337825997437184,0.09591611571541042,0.3367751570764022,0.12213713569157408,0.10443174963916992,0.2777543608627219
24,4,0.5404464549660875,0.12508862021426703,0.0539499803971115,0.10704241565069711,0.6046566175351443,0.13213988396156456,0.0625199109996721,0.08642197439864352,0.46340519364329835,0.14488524511914702,0.10458914263836469,0.2365245558178466,0.6095244980271098,0.12145289357638117,0.07220523469970172,0.16522194551797992,0.581797519193032,0.06784494584392846,0.031007598793615487,0.04766522414458044,0.6288277600370974,0.09248811953031665,0.044190300856379136,0.07168497159664189,0.6059358420398783,0.02141355226162546,0.013099033444671334,0.03897289403389489,0.4038132438650688,0.013993253027295222,0.009386887126539841,0.03342665323305148,0.2988551094502811,0.17392108250703692,0.13894477319104043,0.29968625658703485,0.569665415361203,0.06441146808507331,0.0543063518666567,0.08339658840611594,0.2952953908213756,0.14639680708303382,0.14003249096335985,0.3205161693190286,0.41024195449525125,0.13325674654363673,0.11869651435239935,0.19028823047476157,0.5786678090851065,0.07846602279803101,0.03748354356347305,0.12105443737102835,0.28317476028431415,0.0946275337538605,0.07456491569257506,0.2934558918525917
25,1,0.559348640756617,0.059093986156172534,0.028471956995121554,0.04281259361409964,0.6244691853355961,0.11464411573612744,0.041210572654085335,0.06792163688056779,0.5839362980729792,0.08355059672335617,0.030160403295085323,0.07356557371128217,0.3235210240114225,0.13101751633478903,0.1694588122866835,0.2821749969467784,0.5835689613499027,0.07127202184181111,0.045821723118377566,0.058281126324145706,0.6168665390487649,0.09020066650980768,0.051895826990532155,0.07760223579303219,0.39119748326623405,0.0678578965465522,0.0397598962087098,0.13193607018004277,0.4174390807653406,0.08745750599186643,0.0830138200739875,0.2614722681912324,0.36181161080586594,0.12008448918971303,0.0996226560633684,0.24767010718534632,0.6577752294056832,0.04638968454850616,0.042070865399815756,0.07623772217877231,0.5051950194439698,0.08750841876822099,0.0488345723529835,0.14106381230175097,0.5007504718401818,0.06918295319614,0.06691778874167283,0.11309820195696953,0.3886188627961966,0.08454860157985908,0.06921172473442767,0.3113923720593012,0.39022862818571036,0.11521301752426451,0.10300945082598044,0.29195796712357364
25,2,0.6254943095091227,0.06420476831680107,0.021775232860308476,0.03222841126295611,0.6397633958307205,0.09407821885590142,0.022381933333443457,0.03524907111544029,0.707728400270691,0.06231290513520172,0.020981372966803528,0.054999265653307615,0.4748340830640812,0.0917229171893078,0.07513795138828326,0.14443637779760166,0.4370237532907802,0.044512355852054084,0.02230860766149352,0.031777330032895464,0.5851399270397822,0.07553876187927265,0.029607833465468553,0.043120330019413775,0.48705812975546464,0.047146667023813225,0.022677362402064027,0.0693799231179223,0.2942632048703481,0.025442136135482442,0.020333960830959705,0.06071519558668959,0.4634078800184362,0.07754359765076164,0.0697245086994477,0.1592953668058772,0.5212751707105894,0.021412636420725474,0.01778371917293983,0.030688463728644803,0.642464503300679,0.06683717982583848,0.03171618692639574,0.0818147951954287,0.6378399660532841,0.06345273625793887,0.03982067510649791,0.07709093132550034,0.6209112061959939,0.05366425348993468,0.028545022013483305,0.09204371284100246,0.48351332650257367,0.07851187108183258,0.06082003725294135,0.21354728734752307
25,3,0.6241037414136337,0.07283192444325468,0.029611642765086658,0.055828141881237976,0.5621372860290044,0.12883792351330092,0.044113575614590186,0.09174615027778309,0.3771516674695001,0.09558797903271085,0.0631487595884676,0.23540175168064836,0.29336324261099783,0.13922792466340633,0.09566873601705043,0.27901641268766764,0.48796052365075565,0.11044566527772538,0.05782955503809718,0.11654516078927485,0.6123787979925013,0.11541390820168923,0.055407775288037975,0.09692423136762521,0.40544318869117246,0.05725830102058495,0.05072092646526884,0.20261215589118386,0.37679009776358097,0.09641097680983038,0.0744688395954203,0.2777618046140651,0.41269757896821685,0.11948600927784854,0.0873426719479972,0.24511142531484126,0.5861633436678882,0.06370643259185474,0.04564767983107121,0.10012826730157758,0.36915342521980943,0.10746016091239069,0.08535767875163046,0.2807673094166633,0.35033798288886847,0.12315333846766585,0.06756367880573202,0.20888070290780414,0.6594013070323725,0.09771986582501602,0.025865785219057608,0.07012104679960837,0.34708450462577073,0.12072463584016192,0.0902125308351743,0.3213379038954731
25,4,0.5070495774450905,0.035148720524824116,0.013485555946432299,0.026021383283858765,0.5689354813319505,0.05028428627294583,0.020999656695598647,0.04412005386581155,0.6004711587752286,0.043345876355731824,0.019445534050131812,0.06154149320446903,0.5231745879422598,0.05179465795106034,0.022011332959978477,0.06434248362076372,0.4590403493124215,0.035415980159678465,0.013314824425115189,0.02633788004393049,0.4113367377067503,0.032203266283417346,0.013247875272159697,0.02670486181125139,0.5603932611801112,0.028982798730071844,0.017771587118144277,0.06361438113015648,0.5325712197491039,0.023547520210413158,0.01376056859491656,0.04721470183624371,0.49949085093001283,0.08647221360774851,0.05807547135325009,0.15483414659003267,0.43134206060116964,0.1270910627916934,0.09382911976674027,0.213536639816985,0.5697746735207798,0.07360994958745215,0.045821541643446845,0.15695360483237392,0.4967116806548862,0.034251664607663594,0.012952684988732074,0.043166290754419044,0.6645121913925865,0.06998593660982026,0.018101304654333145,0.04839033612161221,0.4461973928864891,0.0696021031179391,0.04324182344111981,0.1674041289994177
26,1,0.7290542343151577,0.05087680884846317,0.01082874075039849,0.01733672337171889,0.7462256232378521,0.07636482936580295,0.015802467217698627,0.026354615122603536,0.6537689803639359,0.14012794607172147,0.025581284075491036,0.04682362780081539,0.7027168189258498,0.13749265685911805,0.019349208352726143,0.039749986903836895,0.6981207125481756,0.050002958711177256,0.011043950531959848,0.014889068540612505,0.7339394342740011,0.07567854944527398,0.016574733612715168,0.021761377858809293,0.6000077794828879,0.0672122297424877,0.016611016668006778,0.03146751422202881,0.6322275403339076,0.07146180494624223,0.025971461371694773,0.03497813137516395,0.7336083051815224,0.10791554242865917,0.03190679874241891,0.06536893632759087,0.71939436446338,0.07250975616259839,0.027180405056872817,0.05367403598360785,0.4595504916366503,0.043870342353539246,0.013917710825842863,0.03334003498536765,0.6392880241251738,0.14356664363211694,0.041543608911742316,0.06497233848431297,0.672857610363597,0.11133133824066715,0.022527482588762013,0.04104907173855785,0.7144283132994291,0.08273854149175554,0.03116545696989489,0.09238184880826034
26,2,0.7037651824607296,0.058105690702047436,0.016424458114382288,0.0265069967138361,0.7394543974370763,0.08426607580804547,0.024663171225778883,0.03825312053031661,0.734583083031074,0.06929347877547361,0.025601467484964092,0.05485701709002179,0.7640934373481976,0.058068664889037974,0.014684604651198387,0.0324144844753641,0.7341446702558742,0.06122999339339277,0.01712082936419634,0.022081477179762,0.7442453820754154,0.05230202365495737,0.013832152187376219,0.020274060502773063,0.3964955623569277,0.04526902203821501,0.014423568788060436,0.035926454492796724,0.7178021630963191,0.06452340601490789,0.02733774490499576,0.027652475573905985,0.7199746695241929,0.05925333448880121,0.02615501084570542,0.061693863485182215,0.6067017118539152,0.023302093747191395,0.009490950020902394,0.020205322648403048,0.6374767816146618,0.07877253704552473,0.03451228252494148,0.10992205762170101,0.7225264891738079,0.0740893584074323,0.03003129701297899,0.055732254657980526,0.7971525269594399,0.06094272767629904,0.013233850717173498,0.019700052667518675,0.4882004154938284,0.11780285748452445,0.07696461024795564,0.1940729534631906
26,3,0.689571821746498,0.05644854928465885,0.015682680706770345,0.026547385853537123,0.23186450847816772,0.027054154375094824,0.007021182543806736,0.011561969587341122,0.42306787432239806,0.05699862835454285,0.02418771869616677,0.057893363936828104,0.49769802451144496,0.04514450973856102,0.014647532555260231,0.03253107739885147,0.6499409651602389,0.03772843356539425,0.011508297240468077,0.013784279239641872,0.4509367719037167,0.035195386567591566,0.01007126638741267,0.012437983815599905,0.20505496630398024,0.021758230798092595,0.008432598262354476,0.021284711946979173,0.5351993107861541,0.05550195817805494,0.016428616643913183,0.020741740847859715,0.42181200763646576,0.053546817317439085,0.028740726000730462,0.06508183314743735,0.46670515712562377,0.0424300173516379,0.01899589979876706,0.03938918224725836,0.4598658664408085,0.08213042766958248,0.04380174209762294,0.10940012327441118,0.44610738266812194,0.07492037663418256,0.03463767151875631,0.055449310721465084,0.6509215613429582,0.04583381157062296,0.012022830132079993,0.014408276749891988,0.43460428673505336,0.10837699248125612,0.05424036536474813,0.14149367660029522
